Method,Scenario,RunID,Result,Timestamp,PacketsMission,PacketsInvalid,PacketsOutOfOrder,IdentityMismatchCount,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,TotalTime_s,PathLength_m,NumberOfStops,MinDistance_m,MeanDistance_m,MedianDistance_m,DistanceP05_m,DistanceIQR_m,MeanVelocity_mps,MedianVelocity_mps,MaxVelocity_mps,VelocityStd_mps,MaxAcceleration_mps2,AccRMS_mps2,JerkMax_mps3,JerkRMS_mps3,PathEfficiency
B4,E2,4,SUCCESS,2026-09-10 06:05:44,432,0,0,0,31.8399999999892,5.70999999999913,0,0,97.5800000000017,97.1517176763588,1,0.5048,5.12426388888889,5.1693,1.06342,3.91015,0.994113194444444,1,1,0.0641951045612719,2.3437,0.285218324068176,5.93409090905951,0.510933310825224,0.995610962045061
