Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,1.5076,0.3907,2.9037,-1.0755,-0.3167,29.6447,M1,E2,3
0.1191,1.5267,0.8781,4.091,-1.0746,-0.3167,29.5256,M1,E2,3
0.2665,1.5116,0.9756,0.6618,-1.0734,-0.3167,29.3783,M1,E2,3
0.3905,1.5377,0.9951,0.1572,-1.0724,-0.3167,29.2543,M1,E2,3
0.5328,1.5304,0.999,0.0274,-1.0713,-0.3167,29.112,M1,E2,3
0.6998,1.5193,0.9998,0.0047,-1.07,-0.3167,28.945,M1,E2,3
0.8436,1.5466,1,0.0011,-1.0689,-0.3167,28.8011,M1,E2,3
0.9696,1.5689,1,0.0002,-1.0679,-0.3167,28.6752,M1,E2,3
1.0959,1.576,1,0,-1.0669,-0.3167,28.5489,M1,E2,3
1.207,1.5955,1,0,-1.066,-0.3167,28.4377,M1,E2,3
1.3343,1.5892,1,0,-1.065,-0.3167,28.3105,M1,E2,3
1.486,1.5772,1,0,-1.0639,-0.3167,28.1588,M1,E2,3
1.6197,1.6007,1,0,-1.0628,-0.3167,28.0251,M1,E2,3
1.7632,1.6008,1,0,-1.0617,-0.3167,27.8816,M1,E2,3
1.8914,1.622,1,0,-1.0607,-0.3167,27.7534,M1,E2,3
2.0143,1.6341,1,0,-1.0597,-0.3167,27.6305,M1,E2,3
2.1459,1.6347,1,0.0001,-1.0587,-0.3167,27.4989,M1,E2,3
2.269,1.6498,1,0.0001,-1.0577,-0.3167,27.3758,M1,E2,3
2.3866,1.662,1,0.0001,-1.0568,-0.3167,27.2582,M1,E2,3
2.5384,1.6414,1,0,-1.0556,-0.3167,27.1064,M1,E2,3
2.6686,1.6688,1,0,-1.0546,-0.3167,26.9762,M1,E2,3
2.7796,1.6931,1,0,-1.0537,-0.3167,26.8652,M1,E2,3
2.9377,1.6612,1,0,-1.0525,-0.3167,26.7071,M1,E2,3
3.0943,1.6725,1,0,-1.0513,-0.3167,26.5505,M1,E2,3
3.2392,1.6925,1,0,-1.0501,-0.3167,26.4056,M1,E2,3
3.3825,1.7034,1,0,-1.049,-0.3167,26.2624,M1,E2,3
3.5283,1.7107,1,0,-1.0479,-0.3167,26.1166,M1,E2,3
3.6603,1.7321,1,0.0001,-1.0468,-0.3167,25.9846,M1,E2,3
3.805,1.7301,1,0,-1.0457,-0.3167,25.8398,M1,E2,3
3.9675,1.7248,1,0.0001,-1.0444,-0.3167,25.6773,M1,E2,3
4.1103,1.7526,1,0.0001,-1.0433,-0.3167,25.5346,M1,E2,3
4.251,1.764,1,0.0001,-1.0422,-0.3167,25.3938,M1,E2,3
4.3805,1.7834,1,0,-1.0412,-0.3167,25.2644,M1,E2,3
4.5242,1.7801,1,0,-1.0401,-0.3167,25.1206,M1,E2,3
4.6492,1.8063,1,0,-1.0391,-0.3167,24.9957,M1,E2,3
4.7915,1.8,1,0,-1.038,-0.3167,24.8534,M1,E2,3
4.916,1.8255,1,0,-1.037,-0.3167,24.7289,M1,E2,3
5.0604,1.817,1,0,-1.0359,-0.3167,24.5845,M1,E2,3
