Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
11292.58,1.8057,0.4796,1.6219,-3.1191,-0.3167,29.5523,0,2,4,M2,E4,1,SUCCESS
11292.73,1.7016,0.8884,3.2205,-3.1114,-0.3167,29.4045,0,2,4,M2,E4,1,SUCCESS
11292.96,1.8513,0.9775,0.4221,-3.0999,-0.3167,29.178,0,2,4,M2,E4,1,SUCCESS
11293.21,1.8284,0.9955,0.0753,-3.0871,-0.3167,28.9239,0,2,4,M2,E4,1,SUCCESS
11293.42,1.6769,0.9991,0.0179,-3.0763,-0.3167,28.71,0,2,4,M2,E4,1,SUCCESS
11293.67,1.8257,0.9998,0.0031,-3.0636,-0.3167,28.459,0,2,4,M2,E4,1,SUCCESS
11293.87,1.684,1,0.0008,-3.0536,-0.3167,28.2605,0,2,4,M2,E4,1,SUCCESS
11294.08,1.8584,1,0.0001,-3.0434,-0.3167,28.0596,0,2,4,M2,E4,1,SUCCESS
11294.31,1.6903,1,0,-3.0317,-0.3167,27.8277,0,2,4,M2,E4,1,SUCCESS
11294.53,1.8355,1,0,-3.0204,-0.3167,27.6024,0,2,4,M2,E4,1,SUCCESS
11294.83,1.7808,1,0,-3.0054,-0.3167,27.3066,0,2,4,M2,E4,1,SUCCESS
11294.96,1.6854,1,0,-2.9987,-0.3167,27.1734,0,2,4,M2,E4,1,SUCCESS
11295.19,1.8255,1,0,-2.9871,-0.3167,26.9439,0,2,4,M2,E4,1,SUCCESS
11295.39,1.6801,1,0,-2.977,-0.3167,26.7438,0,2,4,M2,E4,1,SUCCESS
11295.61,1.8289,1,0,-2.9659,-0.3167,26.5248,0,2,4,M2,E4,1,SUCCESS
11295.82,1.6785,1,0,-2.9555,-0.3167,26.3188,0,2,4,M2,E4,1,SUCCESS
11295.98,1.8681,1,0,-2.9474,-0.3167,26.1569,0,2,4,M2,E4,1,SUCCESS
11296.15,1.7387,1,0,-2.9387,-0.3167,25.9846,0,2,4,M2,E4,1,SUCCESS
11296.41,1.7933,1,0,-2.9257,-0.3167,25.729,0,2,4,M2,E4,1,SUCCESS
11296.54,1.7001,1,0,-2.9193,-0.3167,25.6022,0,2,4,M2,E4,1,SUCCESS
11296.69,1.8632,1,0,-2.9113,-0.3167,25.4432,0,2,4,M2,E4,1,SUCCESS
11296.91,1.7021,1,0,-2.9005,-0.3167,25.2284,0,2,4,M2,E4,1,SUCCESS
11297.02,1.9,1,0.0001,-2.895,-0.3167,25.1213,0,2,4,M2,E4,1,SUCCESS
11297.17,1.7786,1,0,-2.8871,-0.3167,24.9637,0,2,4,M2,E4,1,SUCCESS
11297.4,1.8047,1,0,-2.8756,-0.3167,24.7371,0,2,4,M2,E4,1,SUCCESS
11297.65,1.6267,1,0,-2.8633,-0.3167,24.4937,0,2,4,M2,E4,1,SUCCESS
11297.82,1.8375,1,0,-2.8544,-0.3167,24.316,0,2,4,M2,E4,1,SUCCESS
11298.03,1.6825,1,0,-2.844,-0.3167,24.1096,0,2,4,M2,E4,1,SUCCESS
11298.28,1.7816,1,0,-2.8316,-0.3167,23.8644,0,2,4,M2,E4,1,SUCCESS
11298.44,1.6578,1,0,-2.8231,-0.3167,23.6971,0,2,4,M2,E4,1,SUCCESS
11298.62,1.8328,1,0,-2.8144,-0.3167,23.5236,0,2,4,M2,E4,1,SUCCESS
11298.84,1.6625,1,0,-2.8029,-0.3167,23.2975,0,2,4,M2,E4,1,SUCCESS
11298.96,1.8752,1,0,-2.7972,-0.3167,23.183,0,2,4,M2,E4,1,SUCCESS
11299.24,1.7414,1,0,-2.7827,-0.3167,22.8974,0,2,4,M2,E4,1,SUCCESS
11299.46,1.582,1,0,-2.7716,-0.3167,22.678,0,2,4,M2,E4,1,SUCCESS
11299.73,1.754,1,0,-2.7584,-0.3167,22.4159,0,2,4,M2,E4,1,SUCCESS
11299.96,1.5805,1,0,-2.7464,-0.3167,22.1791,0,2,4,M2,E4,1,SUCCESS
11300.23,1.4754,1,0,-2.7329,-0.3167,21.911,0,2,4,M2,E4,1,SUCCESS
11300.49,1.2582,1,0,-2.72,-0.3167,21.655,0,2,4,M2,E4,1,SUCCESS
11300.73,1.0688,1,0,-2.7077,-0.3167,21.4127,0,2,4,M2,E4,1,SUCCESS
11300.99,0.8948,1,0,-2.6946,-0.3167,21.1532,0,2,4,M2,E4,1,SUCCESS
11301.11,0.8314,1,0,-2.6887,-0.3167,21.0366,0,2,4,M2,E4,1,SUCCESS
11301.35,0.7423,1,0,-2.6765,-0.3167,20.7951,0,2,4,M2,E4,1,SUCCESS
11301.58,0.7257,1,0,-2.6648,-0.3167,20.5624,0,2,4,M2,E4,1,SUCCESS
11301.76,0.7623,1,0,-2.6558,-0.3167,20.3847,0,2,4,M2,E4,1,SUCCESS
11301.98,0.8605,1,0,-2.6445,-0.3167,20.1603,0,2,4,M2,E4,1,SUCCESS
