Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
9350.771,3.5718,0.4503,1.5085,-3.1233,-0.3167,29.5605,0,2,2,M2,E2,2,SUCCESS
9350.874,3.5047,0.8829,4.7585,-3.1179,-0.3167,29.4568,0,2,2,M2,E2,2,SUCCESS
9351.072,3.8882,0.9765,0.5016,-3.1079,-0.3167,29.2595,0,2,2,M2,E2,2,SUCCESS
9351.306,3.721,0.9953,0.0848,-3.0961,-0.3167,29.026,0,2,2,M2,E2,2,SUCCESS
9351.539,3.9003,0.9991,0.017,-3.0843,-0.3167,28.7934,0,2,2,M2,E2,2,SUCCESS
9351.729,3.7629,0.9998,0.0042,-3.0747,-0.3167,28.6029,0,2,2,M2,E2,2,SUCCESS
9351.956,3.924,1,0.0007,-3.0632,-0.3167,28.3764,0,2,2,M2,E2,2,SUCCESS
9352.133,3.7955,1,0.0002,-3.0543,-0.3167,28.2005,0,2,2,M2,E2,2,SUCCESS
9352.392,3.9014,1,0,-3.0412,-0.3167,27.9413,0,2,2,M2,E2,2,SUCCESS
9352.577,3.7664,1,0,-3.0319,-0.3167,27.7566,0,2,2,M2,E2,2,SUCCESS
9352.79,3.9199,1,0,-3.0211,-0.3167,27.5441,0,2,2,M2,E2,2,SUCCESS
9353.056,3.857,1,0,-3.0077,-0.3167,27.2788,0,2,2,M2,E2,2,SUCCESS
9353.192,3.7566,1,0,-3.0008,-0.3167,27.1417,0,2,2,M2,E2,2,SUCCESS
9353.427,3.9262,1,0,-2.989,-0.3167,26.908,0,2,2,M2,E2,2,SUCCESS
9353.593,3.8022,1,0,-2.9806,-0.3167,26.742,0,2,2,M2,E2,2,SUCCESS
9353.772,3.9408,1,0,-2.9715,-0.3167,26.5627,0,2,2,M2,E2,2,SUCCESS
9353.994,3.775,1,0,-2.9603,-0.3167,26.3412,0,2,2,M2,E2,2,SUCCESS
9354.212,3.8673,1,0,-2.9493,-0.3167,26.1231,0,2,2,M2,E2,2,SUCCESS
9354.41,3.721,1,0,-2.9393,-0.3167,25.9258,0,2,2,M2,E2,2,SUCCESS
9354.61,3.8935,1,0,-2.9292,-0.3167,25.726,0,2,2,M2,E2,2,SUCCESS
9354.803,3.7492,1,0,-2.9194,-0.3167,25.5334,0,2,2,M2,E2,2,SUCCESS
9355.151,3.929,1,0,-2.9018,-0.3167,25.1858,0,2,2,M2,E2,2,SUCCESS
9355.366,3.7662,1,0,-2.891,-0.3167,24.9709,0,2,2,M2,E2,2,SUCCESS
9355.495,3.9319,1,0,-2.8845,-0.3167,24.8423,0,2,2,M2,E2,2,SUCCESS
9355.675,3.7949,1,0,-2.8754,-0.3167,24.6626,0,2,2,M2,E2,2,SUCCESS
9355.895,3.8929,1,0,-2.8643,-0.3167,24.4435,0,2,2,M2,E2,2,SUCCESS
9356.109,3.7301,1,0,-2.8534,-0.3167,24.2284,0,2,2,M2,E2,2,SUCCESS
9356.337,3.8622,1,0,-2.8419,-0.3167,24.0018,0,2,2,M2,E2,2,SUCCESS
9356.591,3.8319,1,0,-2.8291,-0.3167,23.7475,0,2,2,M2,E2,2,SUCCESS
9356.738,3.721,1,0,-2.8217,-0.3167,23.6007,0,2,2,M2,E2,2,SUCCESS
9356.993,3.8871,1,0,-2.8087,-0.3167,23.3455,0,2,2,M2,E2,2,SUCCESS
9357.224,3.7117,1,0,-2.7971,-0.3167,23.116,0,2,2,M2,E2,2,SUCCESS
9357.342,3.9256,1,0,-2.7912,-0.3167,22.9978,0,2,2,M2,E2,2,SUCCESS
9357.597,3.9039,1,0,-2.7783,-0.3167,22.7435,0,2,2,M2,E2,2,SUCCESS
9357.844,3.7131,1,0,-2.7658,-0.3167,22.4968,0,2,2,M2,E2,2,SUCCESS
9358.043,3.8447,1,0,-2.7557,-0.3167,22.2979,0,2,2,M2,E2,2,SUCCESS
9358.26,3.6778,1,0,-2.7448,-0.3167,22.0814,0,2,2,M2,E2,2,SUCCESS
9358.479,3.8508,1,0,-2.7337,-0.3167,21.8619,0,2,2,M2,E2,2,SUCCESS
9358.706,3.6751,1,0,-2.7222,-0.3167,21.6355,0,2,2,M2,E2,2,SUCCESS
9358.963,3.8139,1,0,-2.7092,-0.3167,21.3786,0,2,2,M2,E2,2,SUCCESS
9359.265,3.7557,1,0,-2.694,-0.3167,21.0771,0,2,2,M2,E2,2,SUCCESS
9359.386,3.662,1,0,-2.6879,-0.3167,20.9564,0,2,2,M2,E2,2,SUCCESS
9359.642,3.8459,1,0,-2.6749,-0.3167,20.7005,0,2,2,M2,E2,2,SUCCESS
