Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,2.2769,1.1925,7.3509,-1.0784,-0.3167,29.4682,M3,E2,9
0.1263,2.2353,0.5985,4.7051,-1.08,-0.3167,29.4114,M3,E2,9
0.2559,2.1806,0.4797,0.9163,-1.0816,-0.3167,29.3531,M3,E2,9
0.3942,2.1267,0.4559,0.1727,-1.0836,-0.3167,29.2909,M3,E2,9
0.5335,2.0667,0.4512,0.0412,-1.0862,-0.3167,29.2282,M3,E2,9
0.6685,2.0045,0.4502,0.0281,-1.0891,-0.3167,29.1676,M3,E2,9
0.8216,1.954,0.45,0.0299,-1.0932,-0.3167,29.0988,M3,E2,9
0.9357,1.8738,0.45,0.0478,-1.0969,-0.3167,29.0476,M3,E2,9
1.0531,1.8277,0.45,0.0446,-1.1013,-0.3167,28.9949,M3,E2,9
1.1732,1.7808,0.45,0.0702,-1.1069,-0.3167,28.9412,M3,E2,9
1.3007,1.7354,0.45,0.0508,-1.1136,-0.3167,28.8842,M3,E2,9
1.4162,1.6804,0.45,0.0572,-1.1205,-0.3167,28.8327,M3,E2,9
1.5409,1.6393,0.45,0.0553,-1.1287,-0.3167,28.7772,M3,E2,9
1.6634,1.5914,0.45,0.0703,-1.1379,-0.3167,28.7228,M3,E2,9
1.7999,1.5518,0.45,0.0564,-1.1492,-0.3167,28.6625,M3,E2,9
1.918,1.496,0.45,0.0757,-1.16,-0.3167,28.6104,M3,E2,9
2.0462,1.4592,0.45,0.067,-1.1728,-0.3167,28.5542,M3,E2,9
2.1563,1.4098,0.45,0.1052,-1.1851,-0.3167,28.5062,M3,E2,9
2.2924,1.3849,0.45,0.0719,-1.2015,-0.3167,28.4472,M3,E2,9
2.42,1.3406,0.45,0.0955,-1.2185,-0.3167,28.3923,M3,E2,9
2.5431,1.3026,0.45,0.0735,-1.2359,-0.3167,28.3397,M3,E2,9
2.6525,1.2648,0.4499,0.1182,-1.2527,-0.3167,28.2935,M3,E2,9
2.7849,1.2491,0.449,0.4389,-1.2815,-0.3167,28.2413,M3,E2,9
2.8982,1.2149,0.4496,0.2164,-1.3077,-0.3167,28.1976,M3,E2,9
3.0353,1.2042,0.4499,0.1124,-1.341,-0.3167,28.1456,M3,E2,9
3.1498,1.1757,0.4499,0.1682,-1.3707,-0.3167,28.1035,M3,E2,9
3.2844,1.1706,0.4499,0.1168,-1.4072,-0.3167,28.0552,M3,E2,9
3.4015,1.1539,0.4499,0.1826,-1.441,-0.3167,28.0148,M3,E2,9
3.5326,1.1548,0.4499,0.1327,-1.4806,-0.3167,27.971,M3,E2,9
3.6521,1.151,0.4498,0.1852,-1.5186,-0.3167,27.933,M3,E2,9
3.7848,1.1616,0.4499,0.142,-1.5625,-0.3167,27.8925,M3,E2,9
3.9028,1.1684,0.4498,0.1863,-1.6033,-0.3167,27.8585,M3,E2,9
4.0368,1.1908,0.4499,0.1417,-1.6512,-0.3167,27.8219,M3,E2,9
4.1491,1.2078,0.4498,0.1952,-1.6928,-0.3167,27.7932,M3,E2,9
4.289,1.2443,0.4499,0.1233,-1.7459,-0.3167,27.7594,M3,E2,9
4.4035,1.2511,0.4499,0.1789,-1.7906,-0.3167,27.7338,M3,E2,9
4.5708,1.1945,0.4499,0.0739,-1.8568,-0.3167,27.6979,M3,E2,9
4.6984,1.1011,0.4192,2.5674,-1.8638,-0.3167,27.6409,M3,E2,9
4.8417,1.0498,0.4432,0.3661,-1.8744,-0.3167,27.5773,M3,E2,9
4.9702,0.9808,0.4486,0.0422,-1.8853,-0.3167,27.5205,M3,E2,9
5.1071,1.0108,0.4497,0.0527,-1.8981,-0.3167,27.4602,M3,E2,9
5.2288,0.9717,0.4499,0.0914,-1.9109,-0.3167,27.407,M3,E2,9
5.3556,0.9948,0.45,0.0748,-1.9254,-0.3167,27.3518,M3,E2,9
5.4819,0.9718,0.4499,0.1018,-1.9415,-0.3167,27.2973,M3,E2,9
5.6156,0.995,0.45,0.0789,-1.9597,-0.3167,27.24,M3,E2,9
5.73,0.9793,0.4499,0.1187,-1.977,-0.3167,27.1915,M3,E2,9
5.8743,0.9863,0.4499,0.0849,-2.0003,-0.3167,27.1308,M3,E2,9
5.9953,1.0174,0.4499,0.139,-2.0219,-0.3167,27.0808,M3,E2,9
6.138,0.9629,0.4499,0.0928,-2.0489,-0.3167,27.0226,M3,E2,9
6.2529,0.9909,0.4499,0.1743,-2.0729,-0.3167,26.9768,M3,E2,9
6.3939,0.9729,0.4499,0.1274,-2.1046,-0.3167,26.9218,M3,E2,9
6.5073,0.9906,0.4499,0.1827,-2.1321,-0.3167,26.8788,M3,E2,9
6.6509,1.0094,0.4499,0.1356,-2.1692,-0.3167,26.8259,M3,E2,9
6.7749,0.9669,0.4498,0.2098,-2.204,-0.3167,26.7823,M3,E2,9
6.9091,0.9662,0.4498,0.1628,-2.2438,-0.3167,26.7369,M3,E2,9
7.0311,0.9782,0.4497,0.2379,-2.2828,-0.3167,26.6982,M3,E2,9
7.1629,0.9444,0.4497,0.2039,-2.3272,-0.3167,26.659,M3,E2,9
7.2882,0.9562,0.4497,0.2406,-2.3719,-0.3167,26.6246,M3,E2,9
7.4126,0.9776,0.4497,0.2335,-2.4184,-0.3167,26.5934,M3,E2,9
7.5225,1.002,0.4497,0.2794,-2.4613,-0.3167,26.5688,M3,E2,9
7.6677,1.0482,0.4497,0.1991,-2.5199,-0.3167,26.5399,M3,E2,9
7.7995,1.0966,0.4497,0.2158,-2.5746,-0.3167,26.517,M3,E2,9
7.9398,1.1567,0.4499,0.0969,-2.6334,-0.3167,26.494,M3,E2,9
8.0808,1.2261,0.4499,0.1221,-2.6934,-0.3167,26.4732,M3,E2,9
8.207,1.2983,0.4499,0.0869,-2.7474,-0.3167,26.4558,M3,E2,9
8.3312,1.3716,0.4395,0.0976,-2.7992,-0.3167,26.4397,M3,E2,9
8.4605,1.4495,0.4272,0.0954,-2.8516,-0.3167,26.4233,M3,E2,9
8.5969,1.5181,0.4385,1.156,-2.8963,-0.3167,26.3813,M3,E2,9
8.7307,1.587,0.4467,0.4454,-2.9367,-0.3167,26.3366,M3,E2,9
8.875,1.6545,0.449,0.2573,-2.9768,-0.3167,26.2855,M3,E2,9
9.0112,1.7241,0.4495,0.2211,-3.0115,-0.3167,26.235,M3,E2,9
9.1686,1.789,0.4497,0.1817,-3.0478,-0.3167,26.1742,M3,E2,9
9.3003,1.8598,0.4495,0.2966,-3.0734,-0.3167,26.1207,M3,E2,9
9.4523,1.9142,0.4495,0.2409,-3.0979,-0.3167,26.0569,M3,E2,9
9.5717,1.9789,0.4496,0.2966,-3.1131,-0.3167,26.0054,M3,E2,9
9.7153,2.0221,0.4497,0.1804,-3.1282,-0.3167,25.9425,M3,E2,9
9.8354,2.0804,0.4498,0.2066,-3.1379,-0.3167,25.8894,M3,E2,9
9.98,2.1206,0.4499,0.1119,-3.1476,-0.3167,25.825,M3,E2,9
10.1007,2.1791,0.4499,0.1372,-3.1537,-0.3167,25.771,M3,E2,9
10.2364,2.2202,0.45,0.0823,-3.1593,-0.3167,25.7102,M3,E2,9
10.3629,2.2723,0.4499,0.096,-3.1629,-0.3167,25.6534,M3,E2,9
10.4922,2.3184,0.45,0.0645,-3.1656,-0.3167,25.5953,M3,E2,9
10.623,2.3659,0.45,0.0621,-3.1673,-0.3167,25.5365,M3,E2,9
10.7389,2.4191,0.45,0.0557,-3.1681,-0.3167,25.4843,M3,E2,9
10.8539,2.4631,0.45,0.0482,-3.1683,-0.3167,25.4326,M3,E2,9
11.007,2.495,0.45,0.0333,-3.1678,-0.3167,25.3637,M3,E2,9
11.1237,2.5651,0.45,0.0325,-3.167,-0.3167,25.3111,M3,E2,9
11.2774,2.5987,0.45,0.0165,-3.1656,-0.3167,25.242,M3,E2,9
11.3966,2.6702,0.45,0.0311,-3.1641,-0.3167,25.1884,M3,E2,9
11.541,2.7092,0.45,0.014,-3.162,-0.3167,25.1234,M3,E2,9
11.6539,2.778,0.45,0.0231,-3.16,-0.3167,25.0727,M3,E2,9
11.7914,2.8153,0.45,0.0109,-3.1575,-0.3167,25.0108,M3,E2,9
11.9169,2.876,0.45,0.0135,-3.1549,-0.3167,24.9544,M3,E2,9
12.0528,2.9244,0.45,0.007,-3.1521,-0.3167,24.8933,M3,E2,9
12.1767,2.9857,0.45,0.0082,-3.1493,-0.3167,24.8377,M3,E2,9
12.3161,3.0325,0.45,0.0052,-3.1462,-0.3167,24.775,M3,E2,9
12.4351,3.0996,0.45,0.0057,-3.1434,-0.3167,24.7215,M3,E2,9
12.5878,3.1385,0.45,0.003,-3.1397,-0.3167,24.6529,M3,E2,9
12.7041,3.2186,0.45,0.0039,-3.1369,-0.3167,24.6007,M3,E2,9
12.8428,3.2613,0.45,0.0019,-3.1335,-0.3167,24.5383,M3,E2,9
12.965,3.329,0.45,0.0026,-3.1305,-0.3167,24.4834,M3,E2,9
13.1108,3.3745,0.45,0.0012,-3.1269,-0.3167,24.4179,M3,E2,9
13.2375,3.4474,0.45,0.0013,-3.1237,-0.3167,24.361,M3,E2,9
13.385,3.4967,0.45,0.0007,-3.12,-0.3167,24.2947,M3,E2,9
13.5076,3.5736,0.45,0.0008,-3.1169,-0.3167,24.2396,M3,E2,9
13.643,3.6248,0.45,0.0005,-3.1134,-0.3167,24.1788,M3,E2,9
13.7744,3.6886,0.45,0.0005,-3.1101,-0.3167,24.1198,M3,E2,9
13.8983,3.7523,0.45,0.0003,-3.107,-0.3167,24.0641,M3,E2,9
14.0168,3.76,0.8464,3.3454,-3.1006,-0.3167,23.9523,M3,E2,9
14.1444,3.7493,0.9693,0.9625,-3.0934,-0.3167,23.8248,M3,E2,9
14.2554,3.7612,0.9939,0.2215,-3.0871,-0.3167,23.714,M3,E2,9
14.406,3.7235,0.9988,0.0327,-3.0786,-0.3167,23.5636,M3,E2,9
14.5334,3.7404,0.9998,0.0077,-3.0714,-0.3167,23.4364,M3,E2,9
14.6639,3.7346,0.9999,0.0015,-3.064,-0.3167,23.3062,M3,E2,9
14.7892,3.7359,1,0.0004,-3.0569,-0.3167,23.1811,M3,E2,9
14.9315,3.7175,1,0.0001,-3.0489,-0.3167,23.039,M3,E2,9
15.0628,3.7236,1,0,-3.0415,-0.3167,22.9079,M3,E2,9
15.2038,3.7115,1,0.0001,-3.0335,-0.3167,22.7671,M3,E2,9
15.3207,3.729,1,0,-3.0269,-0.3167,22.6504,M3,E2,9
15.4506,3.7144,1,0,-3.0195,-0.3167,22.5207,M3,E2,9
15.571,3.7192,1,0.0001,-3.0127,-0.3167,22.4005,M3,E2,9
15.7121,3.6974,1,0,-3.0047,-0.3167,22.2596,M3,E2,9
15.8391,3.706,1,0,-2.9976,-0.3167,22.1329,M3,E2,9
15.9973,3.6745,1,0.0001,-2.9886,-0.3167,21.9749,M3,E2,9
16.1196,3.702,1,0,-2.9817,-0.3167,21.8528,M3,E2,9
16.272,3.6715,1,0.0001,-2.9731,-0.3167,21.7006,M3,E2,9
16.3923,3.6957,1,0.0001,-2.9663,-0.3167,21.5805,M3,E2,9
16.5154,3.6896,1,0.0001,-2.9593,-0.3167,21.4576,M3,E2,9
