Tiempo_s,Distancia_m,Velocidad_mps,Aceleracion_mps2,PosX_m,PosY_m,PosZ_m,Metodo,Escenario,RunID
0,2.268,0.9384,6.4659,-1.0772,-0.3167,29.5398,M3,E2,7
0.1417,2.0859,0.5477,2.7574,-1.0786,-0.3167,29.476,M3,E2,7
0.2652,2.0886,0.4695,0.6388,-1.081,-0.3167,29.4205,M3,E2,7
0.3963,2.0197,0.4539,0.1298,-1.0843,-0.3167,29.3616,M3,E2,7
0.5424,1.9499,0.4508,0.0229,-1.0879,-0.3167,29.2959,M3,E2,7
0.6857,1.8656,0.4501,0.0357,-1.0923,-0.3167,29.2316,M3,E2,7
0.8406,1.79,0.45,0.0429,-1.0982,-0.3167,29.1621,M3,E2,7
0.9735,1.6966,0.45,0.0688,-1.1045,-0.3167,29.1027,M3,E2,7
1.1098,1.6272,0.45,0.0727,-1.1124,-0.3167,29.0419,M3,E2,7
1.2488,1.558,0.4499,0.0954,-1.1223,-0.3167,28.9801,M3,E2,7
1.3761,1.4841,0.45,0.0959,-1.1329,-0.3167,28.9238,M3,E2,7
1.5134,1.427,0.4499,0.095,-1.1462,-0.3167,28.8634,M3,E2,7
1.6419,1.3608,0.4499,0.1171,-1.1605,-0.3167,28.8074,M3,E2,7
1.7709,1.3055,0.4499,0.1082,-1.1766,-0.3167,28.7516,M3,E2,7
1.8949,1.2514,0.4499,0.1335,-1.194,-0.3167,28.6987,M3,E2,7
2.0252,1.2095,0.449,0.4479,-1.2207,-0.3167,28.6464,M3,E2,7
2.1531,1.1667,0.4496,0.2169,-1.2492,-0.3167,28.5964,M3,E2,7
2.2745,1.1287,0.4498,0.182,-1.2783,-0.3167,28.5502,M3,E2,7
2.3899,1.0984,0.4498,0.2038,-1.3083,-0.3167,28.5078,M3,E2,7
2.5269,1.0856,0.4498,0.1817,-1.3467,-0.3167,28.4596,M3,E2,7
2.644,1.0611,0.4498,0.2163,-1.3818,-0.3167,28.4203,M3,E2,7
2.7831,1.062,0.4498,0.1699,-1.4258,-0.3167,28.3758,M3,E2,7
2.8982,1.0541,0.4497,0.2667,-1.4648,-0.3167,28.3417,M3,E2,7
3.0463,1.0753,0.4498,0.1771,-1.5174,-0.3167,28.3007,M3,E2,7
3.1655,1.0879,0.4496,0.278,-1.5621,-0.3167,28.2711,M3,E2,7
3.3179,1.1282,0.4498,0.1665,-1.6212,-0.3167,28.2362,M3,E2,7
3.4444,1.1674,0.4496,0.2686,-1.6723,-0.3167,28.2113,M3,E2,7
3.5779,1.2208,0.4498,0.1747,-1.7275,-0.3167,28.1876,M3,E2,7
3.717,1.219,0.4497,0.2083,-1.7866,-0.3167,28.1668,M3,E2,7
3.8553,1.1123,0.4498,0.1372,-1.846,-0.3167,28.1482,M3,E2,7
3.9922,1.0366,0.4061,2.8304,-1.8534,-0.3167,28.0871,M3,E2,7
4.1174,0.9597,0.4404,0.5024,-1.863,-0.3167,28.0316,M3,E2,7
4.2375,1.0039,0.4481,0.0656,-1.8734,-0.3167,27.9785,M3,E2,7
4.3762,0.9629,0.4496,0.0683,-1.8871,-0.3167,27.9176,M3,E2,7
4.4924,0.9948,0.4499,0.0791,-1.8995,-0.3167,27.8669,M3,E2,7
4.6386,0.9674,0.4499,0.0784,-1.9169,-0.3167,27.8034,M3,E2,7
4.7909,1.0085,0.4499,0.081,-1.9369,-0.3167,27.7378,M3,E2,7
4.922,1.0106,0.4499,0.1,-1.9557,-0.3167,27.682,M3,E2,7
5.0633,0.959,0.4499,0.1008,-1.978,-0.3167,27.6224,M3,E2,7
5.1885,1.0001,0.4499,0.1475,-2,-0.3167,27.5705,M3,E2,7
5.3021,0.9501,0.4499,0.1749,-2.022,-0.3167,27.5244,M3,E2,7
5.4274,0.9828,0.4499,0.1566,-2.0485,-0.3167,27.4746,M3,E2,7
5.5787,0.9561,0.4498,0.1514,-2.0836,-0.3167,27.4163,M3,E2,7
5.7091,0.9911,0.4499,0.1461,-2.1159,-0.3167,27.3672,M3,E2,7
5.8229,0.9604,0.4498,0.2075,-2.1464,-0.3167,27.3261,M3,E2,7
5.9479,0.9498,0.4497,0.2223,-2.1827,-0.3167,27.2831,M3,E2,7
6.0639,0.945,0.4497,0.2627,-2.219,-0.3167,27.2457,M3,E2,7
6.1872,0.9404,0.4497,0.2239,-2.26,-0.3167,27.2082,M3,E2,7
6.3165,0.9511,0.4497,0.2431,-2.3056,-0.3167,27.1722,M3,E2,7
6.4339,0.9657,0.4497,0.2579,-2.3492,-0.3167,27.1423,M3,E2,7
6.5878,1.0054,0.4497,0.2062,-2.4089,-0.3167,27.1072,M3,E2,7
6.7153,1.0438,0.4496,0.2678,-2.4605,-0.3167,27.0821,M3,E2,7
