Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
13546.33,3.5524,0.3897,1.252,-3.1308,-0.3167,29.5751,0,3,2,M3,E2,3,SUCCESS
13546.43,3.4866,0.8717,5.1564,-3.1254,-0.3167,29.4722,0,3,2,M3,E2,3,SUCCESS
13546.68,3.8491,0.9742,0.4388,-3.1131,-0.3167,29.2299,0,3,2,M3,E2,3,SUCCESS
13546.91,3.6871,0.9948,0.0929,-3.1015,-0.3167,29.0008,0,3,2,M3,E2,3,SUCCESS
13547.13,3.9155,0.999,0.0193,-3.0903,-0.3167,28.7799,0,3,2,M3,E2,3,SUCCESS
13547.37,3.7431,0.9998,0.0035,-3.0781,-0.3167,28.5401,0,3,2,M3,E2,3,SUCCESS
13547.59,3.8909,1,0.0008,-3.0666,-0.3167,28.3121,0,3,2,M3,E2,3,SUCCESS
13547.74,3.784,1,0.0002,-3.0591,-0.3167,28.1647,0,3,2,M3,E2,3,SUCCESS
13547.9,4.0029,1,0.0001,-3.0512,-0.3167,28.0101,0,3,2,M3,E2,3,SUCCESS
13548.13,3.8296,1,0,-3.0394,-0.3167,27.7769,0,3,2,M3,E2,3,SUCCESS
13548.36,3.8774,1,0,-3.0277,-0.3167,27.5449,0,3,2,M3,E2,3,SUCCESS
13548.51,3.771,1,0,-3.0203,-0.3167,27.3993,0,3,2,M3,E2,3,SUCCESS
13548.73,3.9408,1,0,-3.0091,-0.3167,27.1785,0,3,2,M3,E2,3,SUCCESS
13548.96,3.7735,1,0,-2.9976,-0.3167,26.9529,0,3,2,M3,E2,3,SUCCESS
13549.14,3.8998,1,0,-2.9881,-0.3167,26.7643,0,3,2,M3,E2,3,SUCCESS
13549.34,3.754,1,0,-2.978,-0.3167,26.567,0,3,2,M3,E2,3,SUCCESS
13549.56,3.8943,1,0,-2.9671,-0.3167,26.3506,0,3,2,M3,E2,3,SUCCESS
13549.77,3.7369,1,0,-2.9563,-0.3167,26.1383,0,3,2,M3,E2,3,SUCCESS
13549.95,3.9063,1,0,-2.9472,-0.3167,25.9593,0,3,2,M3,E2,3,SUCCESS
13550.18,3.7366,1,0,-2.9357,-0.3167,25.7317,0,3,2,M3,E2,3,SUCCESS
13550.44,3.8292,1,0,-2.9224,-0.3167,25.4692,0,3,2,M3,E2,3,SUCCESS
13550.58,3.73,1,0,-2.9156,-0.3167,25.3356,0,3,2,M3,E2,3,SUCCESS
13550.79,3.9283,1,0,-2.9046,-0.3167,25.1189,0,3,2,M3,E2,3,SUCCESS
13551.06,3.83,1,0,-2.8911,-0.3167,24.8528,0,3,2,M3,E2,3,SUCCESS
13551.25,3.6876,1,0,-2.8814,-0.3167,24.6614,0,3,2,M3,E2,3,SUCCESS
13551.51,3.8519,1,0,-2.8684,-0.3167,24.4053,0,3,2,M3,E2,3,SUCCESS
13551.71,3.6993,1,0,-2.8581,-0.3167,24.2022,0,3,2,M3,E2,3,SUCCESS
13551.86,3.928,1,0,-2.8507,-0.3167,24.0569,0,3,2,M3,E2,3,SUCCESS
13552.08,3.7581,1,0,-2.8394,-0.3167,23.8348,0,3,2,M3,E2,3,SUCCESS
13552.23,3.916,1,0,-2.8319,-0.3167,23.6861,0,3,2,M3,E2,3,SUCCESS
13552.48,3.8894,1,0,-2.819,-0.3167,23.4311,0,3,2,M3,E2,3,SUCCESS
13552.74,3.8043,1,0,-2.8059,-0.3167,23.1741,0,3,2,M3,E2,3,SUCCESS
13552.87,3.7036,1,0,-2.7992,-0.3167,23.0413,0,3,2,M3,E2,3,SUCCESS
13553.09,3.922,1,0,-2.7879,-0.3167,22.8197,0,3,2,M3,E2,3,SUCCESS
13553.25,3.8025,1,0,-2.7802,-0.3167,22.6662,0,3,2,M3,E2,3,SUCCESS
13553.51,3.8689,1,0,-2.7667,-0.3167,22.4003,0,3,2,M3,E2,3,SUCCESS
13553.76,3.6771,1,0,-2.754,-0.3167,22.1514,0,3,2,M3,E2,3,SUCCESS
13553.95,3.8575,1,0,-2.7448,-0.3167,21.9685,0,3,2,M3,E2,3,SUCCESS
13554.11,3.7286,1,0,-2.7364,-0.3167,21.8029,0,3,2,M3,E2,3,SUCCESS
13554.3,3.9205,1,0,-2.7269,-0.3167,21.6159,0,3,2,M3,E2,3,SUCCESS
13554.43,3.8157,1,0,-2.7202,-0.3167,21.4837,0,3,2,M3,E2,3,SUCCESS
13554.68,3.8979,1,0,-2.7075,-0.3167,21.2329,0,3,2,M3,E2,3,SUCCESS
13554.81,3.7981,1,0,-2.7011,-0.3167,21.1072,0,3,2,M3,E2,3,SUCCESS
13554.96,3.9783,1,0,-2.6935,-0.3167,20.9574,0,3,2,M3,E2,3,SUCCESS
