Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Status,MethodRaw,ScenarioRaw,Method,Scenario,RunID,Result
7815.083,1.7643,0.466,1.4012,-3.1116,-0.3167,29.5376,0,1,4,M1,E4,7,SUCCESS
7815.241,1.6553,0.8858,3.0617,-3.1033,-0.3167,29.3796,0,1,4,M1,E4,7,SUCCESS
7815.449,1.8492,0.977,0.4669,-3.0928,-0.3167,29.1713,0,1,4,M1,E4,7,SUCCESS
7815.685,1.6811,0.9954,0.0827,-3.081,-0.3167,28.9362,0,1,4,M1,E4,7,SUCCESS
7815.925,1.8209,0.9991,0.0162,-3.0689,-0.3167,28.6961,0,1,4,M1,E4,7,SUCCESS
7816.124,1.6796,0.9998,0.0039,-3.0589,-0.3167,28.4981,0,1,4,M1,E4,7,SUCCESS
7816.359,1.8198,1,0.0007,-3.0471,-0.3167,28.2628,0,1,4,M1,E4,7,SUCCESS
7816.592,1.654,1,0.0001,-3.0354,-0.3167,28.0299,0,1,4,M1,E4,7,SUCCESS
7816.789,1.8444,1,0,-3.0255,-0.3167,27.8339,0,1,4,M1,E4,7,SUCCESS
7816.968,1.713,1,0,-3.0165,-0.3167,27.6544,0,1,4,M1,E4,7,SUCCESS
7817.212,1.805,1,0,-3.0042,-0.3167,27.4112,0,1,4,M1,E4,7,SUCCESS
7817.345,1.708,1,0,-2.9975,-0.3167,27.2779,0,1,4,M1,E4,7,SUCCESS
7817.584,1.8043,1,0,-2.9855,-0.3167,27.0391,0,1,4,M1,E4,7,SUCCESS
7817.798,1.6511,1,0,-2.9747,-0.3167,26.826,0,1,4,M1,E4,7,SUCCESS
7817.968,1.8518,1,0,-2.9662,-0.3167,26.656,0,1,4,M1,E4,7,SUCCESS
7818.2,1.681,1,0,-2.9545,-0.3167,26.4244,0,1,4,M1,E4,7,SUCCESS
7818.43,1.8024,1,0,-2.9429,-0.3167,26.195,0,1,4,M1,E4,7,SUCCESS
7818.657,1.638,1,0,-2.9315,-0.3167,25.9677,0,1,4,M1,E4,7,SUCCESS
7818.865,1.8143,1,0,-2.921,-0.3167,25.7601,0,1,4,M1,E4,7,SUCCESS
7819.063,1.6685,1,0,-2.9111,-0.3167,25.5619,0,1,4,M1,E4,7,SUCCESS
7819.25,1.8263,1,0,-2.9017,-0.3167,25.3754,0,1,4,M1,E4,7,SUCCESS
7819.491,1.6487,1,0,-2.8895,-0.3167,25.1345,0,1,4,M1,E4,7,SUCCESS
7819.605,1.8787,1,0,-2.8838,-0.3167,25.0211,0,1,4,M1,E4,7,SUCCESS
7819.852,1.6921,1,0,-2.8714,-0.3167,24.7745,0,1,4,M1,E4,7,SUCCESS
7820.069,1.7951,1,0,-2.8605,-0.3167,24.5578,0,1,4,M1,E4,7,SUCCESS
7820.275,1.6431,1,0,-2.8501,-0.3167,24.3517,0,1,4,M1,E4,7,SUCCESS
7820.473,1.8053,1,0,-2.8402,-0.3167,24.1539,0,1,4,M1,E4,7,SUCCESS
7820.711,1.6297,1,0,-2.8282,-0.3167,23.9166,0,1,4,M1,E4,7,SUCCESS
7820.967,1.7562,1,0,-2.8153,-0.3167,23.6603,0,1,4,M1,E4,7,SUCCESS
7821.125,1.6396,1,0,-2.8073,-0.3167,23.5023,0,1,4,M1,E4,7,SUCCESS
7821.311,1.807,1,0,-2.798,-0.3167,23.3176,0,1,4,M1,E4,7,SUCCESS
7821.6,1.725,1,0,-2.7835,-0.3167,23.0283,0,1,4,M1,E4,7,SUCCESS
7821.723,1.6346,1,0,-2.7773,-0.3167,22.9054,0,1,4,M1,E4,7,SUCCESS
7821.977,1.7481,1,0,-2.7645,-0.3167,22.6521,0,1,4,M1,E4,7,SUCCESS
7822.195,1.5881,1,0,-2.7535,-0.3167,22.4342,0,1,4,M1,E4,7,SUCCESS
7822.399,1.7629,1,0,-2.7433,-0.3167,22.23,0,1,4,M1,E4,7,SUCCESS
7822.591,1.5906,1,0,-2.7336,-0.3167,22.0388,0,1,4,M1,E4,7,SUCCESS
7822.754,1.4471,1,0,-2.7254,-0.3167,21.8755,0,1,4,M1,E4,7,SUCCESS
7822.968,1.2669,1,0,-2.7146,-0.3167,21.6618,0,1,4,M1,E4,7,SUCCESS
7823.199,1.0865,1,0,-2.7031,-0.3167,21.4318,0,1,4,M1,E4,7,SUCCESS
7823.462,0.9082,1,0,-2.6898,-0.3167,21.1684,0,1,4,M1,E4,7,SUCCESS
7823.704,0.7884,1,0,-2.6777,-0.3167,20.9278,0,1,4,M1,E4,7,SUCCESS
7823.845,0.7458,1,0,-2.6706,-0.3167,20.7865,0,1,4,M1,E4,7,SUCCESS
7824.079,0.7322,1,0,-2.6588,-0.3167,20.5528,0,1,4,M1,E4,7,SUCCESS
7824.295,0.7843,1,0,-2.6479,-0.3167,20.3364,0,1,4,M1,E4,7,SUCCESS
7824.541,0.9045,1,0,-2.6355,-0.3167,20.0911,0,1,4,M1,E4,7,SUCCESS
7824.769,1.0558,1,0,-2.6241,-0.3167,19.8633,0,1,4,M1,E4,7,SUCCESS
7825.047,1.2714,1,0,-2.6101,-0.3167,19.586,0,1,4,M1,E4,7,SUCCESS
7825.252,1.4443,1,0,-2.5998,-0.3167,19.381,0,1,4,M1,E4,7,SUCCESS
7825.489,1.653,1,0,-2.5879,-0.3167,19.1446,0,1,4,M1,E4,7,SUCCESS
7825.772,1.6875,1,0,-2.5736,-0.3167,18.862,0,1,4,M1,E4,7,SUCCESS
7825.887,1.6003,1,0,-2.5678,-0.3167,18.747,0,1,4,M1,E4,7,SUCCESS
7826.144,1.704,1,0,-2.5549,-0.3167,18.4906,0,1,4,M1,E4,7,SUCCESS
7826.367,1.5364,1,0,-2.5437,-0.3167,18.2679,0,1,4,M1,E4,7,SUCCESS
7826.609,1.7102,1,0,-2.5315,-0.3167,18.0255,0,1,4,M1,E4,7,SUCCESS
7826.838,1.5367,1,0,-2.52,-0.3167,17.7966,0,1,4,M1,E4,7,SUCCESS
7827.044,1.7351,1,0,-2.5096,-0.3167,17.5914,0,1,4,M1,E4,7,SUCCESS
7827.296,1.696,1,0,-2.4969,-0.3167,17.3393,0,1,4,M1,E4,7,SUCCESS
7827.507,1.5359,1,0,-2.4863,-0.3167,17.1289,0,1,4,M1,E4,7,SUCCESS
7827.798,1.6615,1,0,-2.4717,-0.3167,16.8386,0,1,4,M1,E4,7,SUCCESS
7827.912,1.5744,1,0,-2.466,-0.3167,16.725,0,1,4,M1,E4,7,SUCCESS
7828.155,1.6949,1,0,-2.4538,-0.3167,16.4821,0,1,4,M1,E4,7,SUCCESS
7828.333,1.5579,1,0,-2.4448,-0.3167,16.3046,0,1,4,M1,E4,7,SUCCESS
7828.574,1.6921,1,0,-2.4327,-0.3167,16.0634,0,1,4,M1,E4,7,SUCCESS
7828.767,1.5435,1,0,-2.423,-0.3167,15.871,0,1,4,M1,E4,7,SUCCESS
7828.953,1.7323,1,0,-2.4136,-0.3167,15.685,0,1,4,M1,E4,7,SUCCESS
7829.187,1.5491,1,0,-2.4018,-0.3167,15.4509,0,1,4,M1,E4,7,SUCCESS
7829.448,1.6684,1,0,-2.3887,-0.3167,15.1902,0,1,4,M1,E4,7,SUCCESS
7829.664,1.503,1,0,-2.3779,-0.3167,14.9748,0,1,4,M1,E4,7,SUCCESS
7829.979,1.6217,1,0,-2.362,-0.3167,14.6608,0,1,4,M1,E4,7,SUCCESS
7830.095,1.532,1,0,-2.3562,-0.3167,14.5443,0,1,4,M1,E4,7,SUCCESS
7830.346,1.6677,1,0,-2.3435,-0.3167,14.2936,0,1,4,M1,E4,7,SUCCESS
7830.604,1.6601,1,0,-2.3306,-0.3167,14.0363,0,1,4,M1,E4,7,SUCCESS
7830.857,1.6608,1,0,-2.3178,-0.3167,13.7829,0,1,4,M1,E4,7,SUCCESS
7831.094,1.4775,1,0,-2.3059,-0.3167,13.5461,0,1,4,M1,E4,7,SUCCESS
