Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,1.294,0.5507,4.5982,-1.065,-0.3167,29.6283,B3,E4,5
0.2248,1.3494,0.365,0.8361,-1.0621,-0.3167,29.5566,B3,E4,5
0.5385,1.4651,0.631,0.8488,-1.0419,-0.3167,29.3388,B3,E4,5
0.6685,1.4949,0.6507,0.2217,-1.0377,-0.3167,29.2536,B3,E4,5
0.8923,1.5396,0.9106,1.1711,-1.014,-0.3167,29.0365,B3,E4,5
1.222,1.5607,0.8034,0.3394,-1.0005,-0.3167,28.7807,B3,E4,5
1.4357,1.5112,0.9605,0.7521,-0.9771,-0.3167,28.5684,B3,E4,5
1.6672,1.6231,0.9921,0.1364,-0.9531,-0.3167,28.338,B3,E4,5
1.8899,1.5749,0.9984,0.0464,-0.9279,-0.3167,28.1169,B3,E4,5
2.2112,1.658,0.9997,0.0072,-0.8913,-0.3167,27.7976,B3,E4,5
2.4138,1.5767,0.9999,0.0129,-0.8677,-0.3167,27.5964,B3,E4,5
2.7317,1.6992,0.9999,0.0732,-0.8216,-0.3167,27.2819,B3,E4,5
2.9451,1.618,1,0.0467,-0.7946,-0.3167,27.0701,B3,E4,5
3.1681,1.6689,0.9999,0.1494,-0.7566,-0.3167,26.8505,B3,E4,5
3.3776,1.7013,0.9999,0.1106,-0.7287,-0.3167,26.6428,B3,E4,5
3.5938,1.6405,0.9999,0.0762,-0.6942,-0.3167,26.4293,B3,E4,5
3.8194,1.7377,1,0.0716,-0.6636,-0.3167,26.2059,B3,E4,5
4.1452,1.7232,1,0.0296,-0.6143,-0.3167,25.8838,B3,E4,5
4.3522,1.7526,1,0.0039,-0.5836,-0.3167,25.6791,B3,E4,5
4.6853,1.8546,0.9999,0.0882,-0.5222,-0.3167,25.3517,B3,E4,5
4.8987,1.7959,1,0.0399,-0.4866,-0.3167,25.1413,B3,E4,5
5.1227,1.7358,0.9997,0.2048,-0.4362,-0.3167,24.9231,B3,E4,5
5.3365,1.7213,0.9999,0.0153,-0.3913,-0.3167,24.714,B3,E4,5
5.6605,1.6888,0.9998,0.1248,-0.3071,-0.3167,24.4011,B3,E4,5
5.9939,1.6967,0.9999,0.0277,-0.22,-0.3167,24.0794,B3,E4,5
6.1361,1.7544,0.9996,0.3847,-0.1739,-0.3167,23.9448,B3,E4,5
6.342,1.6944,0.9999,0.083,-0.1056,-0.3167,23.7506,B3,E4,5
6.6344,1.7654,1,0.0386,-0.0059,-0.3167,23.4757,B3,E4,5
6.8528,1.6816,1,0.0456,0.0706,-0.3167,23.2711,B3,E4,5
7.1758,1.3775,0.9531,0.1452,0.1762,-0.3167,22.986,B3,E4,5
7.3794,1.2124,0.8395,0.56,0.2358,-0.3167,22.832,B3,E4,5
7.5947,1.0854,0.6416,0.9469,0.292,-0.3167,22.7174,B3,E4,5
7.8166,0.998,0.4428,0.9195,0.3187,-0.3167,22.6342,B3,E4,5
8.0615,0.9995,0.1882,1.056,0.3374,-0.3167,22.6092,B3,E4,5
8.3219,0.9997,0.0901,0.3771,0.3465,-0.3167,22.5948,B3,E4,5
8.5368,0.9985,0.0444,0.3219,0.3557,-0.3167,22.5967,B3,E4,5
8.7717,1,0.0558,0.0979,0.3692,-0.3167,22.6008,B3,E4,5
9.0039,1.0092,0.1174,0.2926,0.3946,-0.3167,22.6186,B3,E4,5
9.2273,1.0159,0.1752,0.2707,0.4331,-0.3167,22.6364,B3,E4,5
9.4449,1.0249,0.2741,0.4614,0.494,-0.3167,22.6593,B3,E4,5
9.6558,1.0467,0.3553,0.3926,0.566,-0.3167,22.6924,B3,E4,5
9.879,1.0848,0.4479,0.4154,0.6611,-0.3167,22.7372,B3,E4,5
10.1046,1.1328,0.4757,0.1234,0.7598,-0.3167,22.7831,B3,E4,5
10.4379,1.2141,0.5347,0.2249,0.9336,-0.3167,22.8415,B3,E4,5
10.646,1.2664,0.5616,0.3149,1.0495,-0.3167,22.8662,B3,E4,5
10.8743,1.2983,0.6666,0.9766,1.2078,-0.3167,22.842,B3,E4,5
11.0968,1.352,0.6443,0.1042,1.3495,-0.3167,22.8313,B3,E4,5
11.409,1.4194,0.7141,0.4443,1.569,-0.3167,22.765,B3,E4,5
11.6194,1.4791,0.6806,0.172,1.705,-0.3167,22.726,B3,E4,5
11.9291,1.5502,0.7279,0.476,1.9051,-0.3167,22.6119,B3,E4,5
12.1407,1.6113,0.6887,0.2051,2.0307,-0.3167,22.5422,B3,E4,5
12.3506,1.653,0.7445,0.7995,2.1458,-0.3167,22.4305,B3,E4,5
