Time_s,Distance_m,Velocity_mps,Acceleration_mps2,PosX_m,PosY_m,PosZ_m,Method,Scenario,RunID
0,2.2029,0.3833,2.3514,-1.0574,-0.3167,29.6342,B3,E4,8
0.2657,2.2964,0.2368,0.5538,-1.0485,-0.3167,29.5817,B3,E4,8
0.5991,2.3879,0.4674,0.6918,-1.0141,-0.3167,29.4101,B3,E4,8
0.7744,2.3217,0.4839,0.1696,-1.0027,-0.3167,29.3252,B3,E4,8
1.0369,2.6006,0.6669,0.6969,-0.9773,-0.3167,29.1399,B3,E4,8
1.3703,2.6593,0.6175,0.1545,-0.9555,-0.3167,28.9393,B3,E4,8
1.6307,2.776,0.7554,0.5296,-0.9336,-0.3167,28.7348,B3,E4,8
1.964,2.7847,0.7646,0.0534,-0.9125,-0.3167,28.48,B3,E4,8
2.2638,2.86,0.8258,0.2043,-0.8914,-0.3167,28.2287,B3,E4,8
2.555,2.9092,0.842,0.0682,-0.8749,-0.3167,27.9829,B3,E4,8
2.805,2.974,0.8713,0.1178,-0.8603,-0.3167,27.7637,B3,E4,8
3.1016,2.965,0.8801,0.0384,-0.8454,-0.3167,27.5024,B3,E4,8
3.4292,2.9683,0.8948,0.0451,-0.829,-0.3167,27.2086,B3,E4,8
3.6735,2.7762,0.9019,0.0356,-0.818,-0.3167,26.9881,B3,E4,8
4.0057,3.0107,0.911,0.0282,-0.8034,-0.3167,26.685,B3,E4,8
4.2469,2.8171,0.9147,0.0208,-0.7937,-0.3167,26.4644,B3,E4,8
4.4952,3.1197,0.9206,0.0245,-0.7838,-0.3167,26.2357,B3,E4,8
4.7725,3.1118,0.9232,0.0138,-0.7737,-0.3167,25.9797,B3,E4,8
5.0815,3.1022,0.9272,0.0136,-0.7626,-0.3167,25.6931,B3,E4,8
5.3452,3.158,0.9291,0.0104,-0.7537,-0.3167,25.4481,B3,E4,8
5.6346,3.1513,0.9314,0.0087,-0.7441,-0.3167,25.1786,B3,E4,8
5.9071,3.1811,0.9334,0.0098,-0.7356,-0.3167,24.9242,B3,E4,8
6.1628,3.2096,0.935,0.0069,-0.7278,-0.3167,24.6852,B3,E4,8
6.4305,3.0727,0.9219,0.0559,-0.7222,-0.3167,24.4392,B3,E4,8
6.7007,2.8519,0.9175,0.022,-0.7173,-0.3167,24.1917,B3,E4,8
7.0341,2.5925,0.9035,0.0495,-0.7147,-0.3167,23.8917,B3,E4,8
7.3117,2.3871,0.8932,0.0475,-0.7148,-0.3167,23.6444,B3,E4,8
7.6289,2.1748,0.8675,0.1003,-0.7215,-0.3167,23.3714,B3,E4,8
7.8914,2.0143,0.8557,0.0713,-0.7306,-0.3167,23.1478,B3,E4,8
8.1438,1.8851,0.8266,0.1751,-0.7484,-0.3167,22.9416,B3,E4,8
8.4771,1.7435,0.8187,0.0703,-0.7781,-0.3167,22.671,B3,E4,8
8.7388,1.6655,0.7918,0.1481,-0.808,-0.3167,22.4677,B3,E4,8
9.0094,1.6242,0.7793,0.1941,-0.8537,-0.3167,22.2625,B3,E4,8
9.3188,1.6143,0.7807,0.073,-0.9107,-0.3167,22.0277,B3,E4,8
9.6007,1.6488,0.7937,0.1402,-0.975,-0.3167,21.8123,B3,E4,8
9.8651,1.7129,0.8226,0.1228,-1.0401,-0.3167,21.6028,B3,E4,8
10.1984,1.8314,0.8493,0.08,-1.1237,-0.3167,21.33,B3,E4,8
10.4691,1.9525,0.8773,0.1233,-1.1878,-0.3167,21.0994,B3,E4,8
10.7397,2.0873,0.9134,0.2335,-1.2385,-0.3167,20.8549,B3,E4,8
11.073,2.0992,0.9431,0.145,-1.2913,-0.3167,20.5424,B3,E4,8
11.3724,2.0972,0.9746,0.226,-1.3206,-0.3167,20.2496,B3,E4,8
11.6754,2.1606,0.9943,0.2494,-1.3275,-0.3167,19.9466,B3,E4,8
11.9438,2.2579,0.9986,0.1565,-1.3243,-0.3167,19.6783,B3,E4,8
12.2148,2.3923,0.9995,0.1485,-1.3103,-0.3167,19.4076,B3,E4,8
12.5375,2.582,0.9999,0.041,-1.2916,-0.3167,19.0855,B3,E4,8
12.8077,2.7628,1,0.0523,-1.2721,-0.3167,18.816,B3,E4,8
13.0664,2.9481,1,0.0007,-1.2542,-0.3167,18.5579,B3,E4,8
13.3732,3.181,1,0.0015,-1.2332,-0.3167,18.2518,B3,E4,8
13.6828,3.4283,1,0.005,-1.2113,-0.3167,17.943,B3,E4,8
14.0161,3.6361,1,0.02,-1.1907,-0.3167,17.6103,B3,E4,8
14.2686,3.7169,1,0.0232,-1.1766,-0.3167,17.3582,B3,E4,8
14.5453,3.6927,0.9997,0.0653,-1.1668,-0.3167,17.0817,B3,E4,8
14.827,3.6878,0.9998,0.0041,-1.1561,-0.3167,16.8003,B3,E4,8
15.1045,3.6915,0.9998,0.0389,-1.1492,-0.3167,16.523,B3,E4,8
15.3831,3.69,0.9998,0.0038,-1.1418,-0.3167,16.2446,B3,E4,8
15.65,3.8478,0.9998,0.0217,-1.1367,-0.3167,15.9777,B3,E4,8
15.9833,3.5145,0.9999,0.0019,-1.13,-0.3167,15.6445,B3,E4,8
16.2476,3.2502,0.9999,0.0114,-1.1256,-0.3167,15.3802,B3,E4,8
16.5159,2.982,0.9999,0.0037,-1.1214,-0.3167,15.112,B3,E4,8
16.7918,2.7062,0.9999,0.0042,-1.1173,-0.3167,14.8362,B3,E4,8
17.0662,2.4318,1,0.0017,-1.1133,-0.3167,14.5618,B3,E4,8
17.333,2.165,1,0.0024,-1.1097,-0.3167,14.295,B3,E4,8
17.6663,1.8318,1,0.0008,-1.1051,-0.3167,13.9617,B3,E4,8
17.9276,1.5706,1,0.0013,-1.1017,-0.3167,13.7005,B3,E4,8
18.2609,1.2374,1,0.0007,-1.0974,-0.3167,13.3672,B3,E4,8
18.54,0.9585,1,0.0004,-1.0938,-0.3167,13.0881,B3,E4,8
18.8733,0.6401,0.9642,0.1264,-1.0987,-0.3167,12.7698,B3,E4,8
19.1445,0.382,0.9544,0.048,-1.1041,-0.3167,12.5116,B3,E4,8
19.4158,0.1359,0.9169,0.1832,-1.1195,-0.3167,12.2659,B3,E4,8
19.7047,0.1259,0.9063,0.0662,-1.1391,-0.3167,12.0056,B3,E4,8
19.9957,0.3797,0.8787,0.1598,-1.1705,-0.3167,11.7537,B3,E4,8
20.2601,0.6076,0.8657,0.1504,-1.2083,-0.3167,11.5288,B3,E4,8
20.5451,0.8495,0.8533,0.1801,-1.2633,-0.3167,11.2927,B3,E4,8
20.8616,1.1201,0.8571,0.1191,-1.3354,-0.3167,11.0308,B3,E4,8
21.1348,1.3571,0.8701,0.1834,-1.4122,-0.3167,10.8047,B3,E4,8
21.4681,1.6582,0.9026,0.1403,-1.5194,-0.3167,10.5207,B3,E4,8
21.8014,1.9675,0.9278,0.084,-1.6315,-0.3167,10.2302,B3,E4,8
21.9939,2.1569,0.976,0.2518,-1.6984,-0.3167,10.0521,B3,E4,8
22.2955,2.4581,0.9951,0.1139,-1.7944,-0.3167,9.7662,B3,E4,8
22.6174,2.7798,0.999,0.0232,-1.8966,-0.3167,9.4609,B3,E4,8
22.8903,2.9464,0.9994,0.1979,-1.966,-0.3167,9.197,B3,E4,8
23.2237,3.1601,0.9997,0.1179,-2.0393,-0.3167,8.8718,B3,E4,8
23.5084,3.3505,0.9998,0.1341,-2.0913,-0.3167,8.5919,B3,E4,8
23.8417,3.577,0.9996,0.1503,-2.1346,-0.3167,8.2614,B3,E4,8
24.1331,3.7841,0.9998,0.0877,-2.1669,-0.3167,7.9718,B3,E4,8
24.4146,3.9851,0.9997,0.1566,-2.1845,-0.3167,7.6909,B3,E4,8
24.6982,4.1902,0.997,0.1221,-2.193,-0.3167,7.4084,B3,E4,8
25.0315,4.2658,0.9979,0.0776,-2.1951,-0.3167,7.0756,B3,E4,8
25.3649,4.2692,0.9973,0.0585,-2.1913,-0.3167,6.7433,B3,E4,8
25.6982,4.2705,0.9984,0.0556,-2.1813,-0.3167,6.4105,B3,E4,8
25.9589,4.3416,0.9984,0.0397,-2.1714,-0.3167,6.1504,B3,E4,8
26.2254,4.3357,0.9991,0.0328,-2.159,-0.3167,5.8843,B3,E4,8
26.5588,4.2706,0.9991,0.0081,-2.1432,-0.3167,5.5517,B3,E4,8
26.8099,4.3499,0.9995,0.0178,-2.13,-0.3167,5.301,B3,E4,8
27.074,4.3365,0.9996,0.0099,-2.1155,-0.3167,5.0374,B3,E4,8
27.4074,4.2682,0.9997,0.0043,-2.0969,-0.3167,4.7047,B3,E4,8
27.7407,4.267,0.9997,0.0042,-2.0779,-0.3167,4.372,B3,E4,8
27.9902,4.0241,0.9999,0.005,-2.0633,-0.3167,4.1229,B3,E4,8
28.2676,4.3193,0.9999,0.0028,-2.0469,-0.3167,3.846,B3,E4,8
28.5354,4.3276,0.9999,0.0013,-2.031,-0.3167,3.5787,B3,E4,8
28.8687,4.2625,0.9999,0.0013,-2.0111,-0.3167,3.246,B3,E4,8
29.1437,4.3181,1,0.0007,-1.9946,-0.3167,2.9715,B3,E4,8
29.477,4.2599,1,0.001,-1.9746,-0.3167,2.6388,B3,E4,8
29.7307,4.3364,1,0.0002,-1.9593,-0.3167,2.3856,B3,E4,8
30.0004,4.3196,1,0.0007,-1.943,-0.3167,2.1164,B3,E4,8
30.3337,4.2562,1,0,-1.9228,-0.3167,1.7837,B3,E4,8
30.6039,4.3167,1,0.0004,-1.9065,-0.3167,1.514,B3,E4,8
30.9105,4.2798,1,0.0001,-1.8879,-0.3167,1.208,B3,E4,8
31.2083,4.2863,1,0.0002,-1.8699,-0.3167,0.9107,B3,E4,8
31.4696,4.3122,1,0.0001,-1.854,-0.3167,0.6499,B3,E4,8
31.803,4.2289,1,0.0001,-1.8338,-0.3167,0.3172,B3,E4,8
32.1363,4.2143,1,0,-1.8136,-0.3167,-0.0156,B3,E4,8
32.3112,4.042,1,0.0001,-1.803,-0.3167,-0.1902,B3,E4,8
32.586,4.2251,1,0,-1.7863,-0.3167,-0.4644,B3,E4,8
32.9193,3.9514,1,0,-1.7661,-0.3167,-0.7972,B3,E4,8
33.2526,3.6877,1,0,-1.7459,-0.3167,-1.1299,B3,E4,8
33.4219,3.5582,1,0,-1.7356,-0.3167,-1.2988,B3,E4,8
33.6813,3.3667,1,0,-1.7199,-0.3167,-1.5577,B3,E4,8
34.0146,3.1387,0.9929,0.0281,-1.7024,-0.3167,-1.8876,B3,E4,8
34.2774,2.9755,0.9857,0.0401,-1.6908,-0.3167,-2.146,B3,E4,8
34.5358,2.8341,0.9741,0.0716,-1.6837,-0.3167,-2.3968,B3,E4,8
34.8691,2.6776,0.9702,0.0251,-1.6765,-0.3167,-2.7198,B3,E4,8
35.2024,2.5584,0.963,0.0472,-1.6745,-0.3167,-3.0402,B3,E4,8
35.4027,2.508,0.959,0.0993,-1.6774,-0.3167,-3.232,B3,E4,8
35.6084,2.4744,0.9588,0.0904,-1.6842,-0.3167,-3.4292,B3,E4,8
35.8497,2.4551,0.96,0.0207,-1.6926,-0.3167,-3.6607,B3,E4,8
36.183,2.4692,0.9637,0.0398,-1.7091,-0.3167,-3.9818,B3,E4,8
36.4488,2.5118,0.9704,0.0346,-1.7236,-0.3167,-4.2398,B3,E4,8
36.7009,2.5802,0.9681,0.0719,-1.7426,-0.3167,-4.483,B3,E4,8
36.986,2.6817,0.9712,0.0109,-1.7628,-0.3167,-4.7593,B3,E4,8
37.3078,2.5992,0.9685,0.0229,-1.7883,-0.3167,-5.0698,B3,E4,8
37.6071,2.3897,0.9466,0.073,-1.8109,-0.3167,-5.3506,B3,E4,8
37.9282,2.2147,0.9193,0.0871,-1.8368,-0.3167,-5.6424,B3,E4,8
38.2169,2.0727,0.882,0.1326,-1.8616,-0.3167,-5.8931,B3,E4,8
38.4813,1.9674,0.8176,0.2703,-1.8917,-0.3167,-6.1029,B3,E4,8
38.7423,1.8126,0.7714,0.2087,-1.927,-0.3167,-6.2981,B3,E4,8
39.0172,1.6529,0.7042,0.2999,-1.9741,-0.3167,-6.4813,B3,E4,8
39.2953,1.5108,0.6462,0.2545,-2.0279,-0.3167,-6.6486,B3,E4,8
39.6286,1.3794,0.5854,0.2635,-2.1066,-0.3167,-6.8221,B3,E4,8
39.962,1.2884,0.5448,0.2345,-2.1996,-0.3167,-6.9746,B3,E4,8
40.2287,1.2601,0.514,0.4011,-2.2933,-0.3167,-7.073,B3,E4,8
40.562,1.2463,0.5232,0.0818,-2.4154,-0.3167,-7.1987,B3,E4,8
40.8953,1.2517,0.5403,0.0591,-2.5373,-0.3167,-7.3333,B3,E4,8
41.1918,1.26,0.5856,0.2529,-2.6389,-0.3167,-7.4785,B3,E4,8
41.4983,1.2728,0.6327,0.2979,-2.7297,-0.3167,-7.6545,B3,E4,8
41.7806,1.2911,0.6773,0.3289,-2.7969,-0.3167,-7.8373,B3,E4,8
42.0833,1.3228,0.7284,0.3153,-2.8504,-0.3167,-8.0556,B3,E4,8
42.4166,1.385,0.771,0.2305,-2.8922,-0.3167,-8.313,B3,E4,8
42.6213,1.4408,0.8193,0.3342,-2.9102,-0.3167,-8.4824,B3,E4,8
42.9271,1.2757,0.8776,0.2265,-2.9281,-0.3167,-8.7546,B3,E4,8
43.179,1.1433,0.8631,0.1032,-2.9378,-0.3167,-8.9709,B3,E4,8
43.5123,1.1516,0.9339,0.2169,-2.9475,-0.3167,-9.288,B3,E4,8
43.8456,1.2422,0.9351,0.0288,-2.9543,-0.3167,-9.5997,B3,E4,8
44.0202,1.2645,0.987,0.3014,-2.9566,-0.3167,-9.7743,B3,E4,8
44.2845,1.2984,0.9974,0.0472,-2.9584,-0.3167,-10.0385,B3,E4,8
